event_type,date_from,date_to,origin,destination,num_adults,num_children,look_on,days_before_plan,trip_duration,distance
search,17/05/17,20/05/17,MUC,MAN,1,0,27/04/17,20,3,1130.058451
search,15/05/17,20/05/17,MUC,TLS,1,0,27/04/17,18,5,960.348843
search,29/04/17,13/05/17,STR,IST,1,0,27/04/17,2,14,1768.314752
search,18/09/17,12/10/17,PAR,GIG,1,0,27/04/17,144,24,9159.076407
search,18/06/17,22/06/17,TXL,LON,2,1,27/04/17,52,4,926.9610324
search,03/05/17,06/05/17,ORY,TLS,1,0,27/04/17,6,3,572.2819089
search,14/10/17,27/10/17,IZM,FRA,1,0,28/04/17,169,13,1955.995501
search,23/07/17,23/07/17,CDG,LAX,2,0,27/04/17,87,0,9103.05593
search,23/10/17,23/10/17,PAR,YMQ,1,0,27/04/17,179,0,5506.307791
search,07/10/17,19/10/17,SXF,HAV,2,0,27/04/17,163,12,8375.075099
search,02/12/17,12/12/17,MRS,AKL,2,0,27/04/17,219,10,18865.16831
search,24/09/17,03/10/17,PAR,DPS,4,0,27/04/17,150,9,12395.33746
search,22/06/17,24/06/17,LYS,ROM,2,0,27/04/17,56,2,732.1776555
search,05/10/17,18/10/17,MUC,SAW,1,0,27/04/17,161,13,1609.552934
search,07/06/17,08/06/17,BER,MUC,1,0,28/04/17,40,1,477.6345068
search,27/04/17,09/05/17,NYC,MUC,1,0,27/04/17,0,12,6491.781274
search,04/11/17,16/11/17,PAR,LIM,2,0,27/04/17,191,12,10256.60394
search,23/06/17,26/06/17,BRU,LIS,2,0,28/04/17,56,3,1717.458776
search,27/09/17,11/10/17,CGN,AGP,2,0,27/04/17,153,14,1827.811176
search,29/05/17,01/06/17,LYS,LHR,2,2,27/04/17,32,3,758.0027594
search,18/09/17,09/10/17,CDG,BKK,3,0,28/04/17,143,21,9447.788909
search,17/05/17,22/05/17,HAM,NCE,1,0,27/04/17,20,5,1121.869848
search,04/06/17,04/07/17,BER,SYD,1,0,27/04/17,38,30,16094.3131
search,22/08/17,25/08/17,DUS,TXL,1,0,27/04/17,117,3,469.0573406
search,18/09/17,25/09/17,LYS,VCE,1,1,27/04/17,144,7,564.2780708
search,10/05/17,12/05/17,MUC,AMS,2,0,27/04/17,13,2,662.3415476
search,28/06/17,30/06/17,LYS,LIS,1,0,27/04/17,62,2,1399.924928
search,31/05/17,04/06/17,TLS,MRS,1,0,27/04/17,34,4,326.4684393
search,15/06/17,18/06/17,PAR,LIS,4,1,27/04/17,49,3,1447.103771
search,06/10/17,30/10/17,STR,YTO,2,0,27/04/17,162,24,6445.322282
search,30/08/17,12/10/17,DUS,ADB,2,1,27/04/17,125,43,2149.021495
search,09/05/17,13/05/17,MRS,OPO,2,0,27/04/17,12,4,1177.540523
search,17/05/17,19/05/17,DUS,MUC,1,0,27/04/17,20,2,485.4706673
search,10/05/17,10/05/17,CGN,SAW,3,0,27/04/17,13,0,2045.548581
search,31/08/17,03/09/17,AMS,MRS,2,0,27/04/17,126,3,1009.194487
search,13/07/17,16/07/17,MRS,LON,1,0,27/04/17,77,3,1002.216316
search,06/10/17,20/10/17,MRS,ALG,1,0,27/04/17,162,14,756.7273654
search,14/05/17,22/05/17,TLS,BRU,2,0,27/04/17,17,8,841.7676626
search,29/04/17,03/05/17,DUS,PMI,1,0,27/04/17,2,4,1340.644678
search,12/07/17,15/07/17,DUS,ARN,6,0,28/04/17,75,3,1163.066651
search,28/04/17,06/05/17,BER,IST,1,0,27/04/17,1,8,1736.01118
search,12/06/17,12/06/17,BER,BRU,2,0,27/04/17,46,0,640.6304692
search,17/05/17,19/05/17,DUS,HAM,3,0,27/04/17,20,2,340.3523864
search,21/06/17,25/06/17,FRA,NYC,2,0,27/04/17,55,4,6198.492311
search,18/08/17,25/08/17,LYS,PPT,4,0,27/04/17,113,7,16106.39602
search,16/08/17,23/08/17,ORY,VCE,2,0,27/04/17,111,7,835.3874341
search,21/06/17,25/06/17,BER,PMI,4,0,27/04/17,55,4,1658.215308
search,02/05/17,02/05/17,ALC,TXL,1,0,27/04/17,5,0,1903.448175
search,14/10/17,06/11/17,AMS,YYC,1,0,27/04/17,170,23,7165.577923
search,16/11/17,19/11/17,BER,FCO,2,0,27/04/17,203,3,1196.299006
search,15/10/17,22/10/17,BER,LAS,1,0,27/04/17,171,7,8978.60282
search,22/12/17,15/01/18,BER,MEX,4,0,28/04/17,238,24,9722.553867
search,22/09/17,08/10/17,BUD,KUL,1,0,27/04/17,148,16,9231.752515
search,18/11/17,18/11/17,BUE,MUC,2,0,27/04/17,205,0,11544.18065
search,04/05/17,04/05/17,DUS,LIS,1,0,27/04/17,7,0,1861.509968
search,18/06/17,17/07/17,FRA,BZE,1,0,28/04/17,51,29,8994.1868
search,04/08/17,30/08/17,FRA,NBO,1,0,27/04/17,99,26,6317.804506
search,05/07/17,08/07/17,HAM,PAR,2,0,27/04/17,69,3,751.127687
search,11/10/17,11/10/17,MAD,HAM,1,0,28/04/17,166,0,1779.476267
search,06/11/17,26/11/17,MUC,LAS,1,0,27/04/17,193,20,9258.779838
search,08/08/17,22/08/17,MUC,YYZ,1,0,27/04/17,103,14,6639.952761
search,05/08/17,31/10/17,SHA,FRA,2,0,27/04/17,100,87,8826.258686
search,10/06/17,17/06/17,PAR,ORL,1,0,27/04/17,44,7,7224.408651
search,09/05/17,12/05/17,FRA,ADB,1,0,27/04/17,12,3,1967.010957
search,30/08/17,06/09/17,BER,BKK,1,0,27/04/17,125,7,8625.375162
search,19/05/17,19/05/17,LON,HAM,1,0,27/04/17,22,0,725.6551971
search,22/06/17,27/06/17,HAM,BZE,2,0,27/04/17,56,5,8973.692143
search,17/05/17,20/05/17,LON,EDI,2,0,27/04/17,20,3,533.3334728
search,15/12/17,29/12/17,MUC,CUN,2,0,27/04/17,232,14,8875.530283
search,22/09/17,04/10/17,CDG,BCN,3,1,28/04/17,147,12,858.0998498
search,03/04/18,13/04/18,PAR,BKK,1,1,27/04/17,341,10,9466.553199
search,05/04/18,15/04/18,PAR,BKK,1,1,27/04/17,343,10,9466.553199
search,22/07/17,22/07/17,BER,PAR,1,0,27/04/17,86,0,878.2979898
search,30/07/17,13/08/17,BWI,STR,1,0,27/04/17,94,14,6575.704019
search,16/11/17,27/11/17,DUS,ALC,3,1,28/04/17,202,11,1545.45814
search,15/05/17,22/05/17,FRA,AUH,2,1,27/04/17,18,7,4863.088217
search,12/09/17,10/10/17,FRA,BKK,2,2,27/04/17,138,28,8999.532145
search,11/03/18,11/03/18,MAD,HAM,1,0,27/04/17,318,0,1779.476267
search,09/08/17,09/08/17,MDE,BOG,1,0,27/04/17,104,0,214.7521367
search,21/03/18,18/04/18,MUC,HKT,2,0,27/04/17,328,28,9103.024921
search,16/05/17,19/05/17,MUC,LIS,1,0,27/04/17,19,3,1984.060241
search,07/11/17,13/11/17,STR,SYD,1,0,27/04/17,194,6,16487.64173
search,04/05/17,06/10/17,PAR,AGP,2,2,27/04/17,7,155,1463.77364
search,02/05/17,10/05/17,BER,BKK,1,0,27/04/17,5,8,8625.375162
search,18/05/17,26/05/17,BER,LIS,2,0,27/04/17,21,8,2307.615646
search,06/05/17,15/05/17,DUS,PMI,1,0,27/04/17,9,9,1340.644678
search,25/09/17,02/10/17,DUS,VCE,1,2,27/04/17,151,7,762.5386734
search,22/08/17,07/09/17,DUS,YMQ,1,0,27/04/17,117,16,5665.473612
search,21/06/17,06/07/17,FRA,MIA,2,0,27/04/17,55,15,7762.838142
search,04/09/17,20/09/17,FRA,NYC,4,0,27/04/17,130,16,6198.492311
search,29/06/17,06/07/17,FRA,PMI,2,0,27/04/17,63,7,1253.112736
search,30/07/17,10/08/17,HAM,ROM,1,0,27/04/17,94,11,1318.728729
search,17/08/17,23/08/17,MUC,PMI,1,0,27/04/17,112,6,1218.122503
search,16/08/17,18/08/17,STR,BUD,1,0,28/04/17,110,2,742.1173496
search,16/12/17,20/12/17,HAM,PMI,7,0,27/04/17,233,4,1658.78585
search,18/09/17,11/10/17,CDG,DPS,1,0,27/04/17,144,23,12377.40925
search,13/05/17,16/05/17,FRA,CDG,2,0,27/04/17,16,3,448.5167742
search,20/05/17,25/05/17,MUC,AMS,1,0,27/04/17,23,5,662.3415476
search,10/05/17,13/05/17,PAR,ALG,1,1,28/04/17,12,3,1352.816166
search,28/04/17,28/04/17,LYS,CAS,3,0,27/04/17,1,0,1728.757784
search,15/06/17,15/06/17,STR,LIS,6,0,27/04/17,49,0,1832.01259
search,16/05/17,17/05/17,ORY,LIS,2,0,28/04/17,18,1,1437.978415
search,16/05/17,19/05/17,FRA,LPA,2,0,27/04/17,19,3,3185.187078
search,02/08/17,05/08/17,FRA,MRS,2,1,27/04/17,97,3,787.5596076
search,05/05/17,27/05/17,HAM,EZE,2,0,27/04/17,8,22,11826.14014
search,16/07/17,16/07/17,PAR,VCE,6,0,27/04/17,80,0,841.0907899
search,15/12/17,29/12/17,FRA,LPA,2,0,27/04/17,232,14,3185.187078
search,18/07/17,03/08/17,MUC,TLV,1,0,28/04/17,81,16,2654.853926
search,02/06/17,05/06/17,TLS,MXP,2,0,27/04/17,36,3,623.138629
search,04/06/17,07/06/17,MUC,BER,1,0,27/04/17,38,3,477.6345068
search,25/08/17,29/08/17,CGN,ALC,4,0,27/04/17,120,4,1515.453603
search,27/06/17,30/06/17,ORY,OPO,1,0,27/04/17,61,3,1200.038215
search,02/09/17,17/09/17,BER,AGP,2,1,28/04/17,127,15,2249.160547
search,16/05/17,16/05/17,HAM,ATH,2,0,27/04/17,19,0,2044.579359
search,02/08/17,26/08/17,PAR,CDG,1,0,27/04/17,97,24,23.02161306
search,20/06/17,28/06/17,ORY,CPH,6,0,27/04/17,54,8,1037.250605
search,02/11/17,10/11/17,LIS,DUS,2,0,27/04/17,189,8,1861.509968
search,24/08/17,20/10/17,CDG,CAI,2,1,27/04/17,119,57,3205.707993
search,19/10/17,26/10/17,BER,BKK,1,0,27/04/17,175,7,8625.375162
search,21/09/17,12/10/17,CDG,DPS,3,2,27/04/17,147,21,12377.40925
search,03/05/17,15/05/17,HAM,IST,1,0,27/04/17,6,12,1991.035916
search,29/05/17,11/06/17,PAR,THR,1,0,27/04/17,32,13,4202.677198
search,22/08/17,22/08/17,LYS,OPO,3,1,27/04/17,117,0,1215.312889
search,28/04/17,28/04/17,MUC,MOW,1,0,27/04/17,1,0,1938.322988
search,09/12/17,14/12/17,DUS,DXB,6,0,27/04/17,226,5,5004.503621
search,19/09/17,19/09/17,MSP,PDX,4,0,27/04/17,145,0,2290.927068
search,22/07/17,25/07/17,SXF,BCN,1,0,27/04/17,86,3,1504.427594
search,07/05/17,07/05/17,MUC,SAW,1,0,27/04/17,10,0,1609.552934
search,20/06/17,28/06/17,GVA,BCN,1,1,27/04/17,54,8,635.1968335
search,16/09/17,15/10/17,BCN,ALG,3,2,27/04/17,142,29,520.7194623
search,30/05/17,13/06/17,FRA,BKK,2,1,27/04/17,33,14,8999.532145
search,16/11/17,23/11/17,CGN,PMI,4,0,27/04/17,203,7,1306.669402
search,01/05/17,01/05/17,BER,FRA,1,0,27/04/17,4,0,435.5455373
search,08/05/17,15/05/17,HAM,MIA,1,0,27/04/17,11,7,7744.997009
search,08/05/17,11/05/17,PAR,GVA,1,0,27/04/17,11,3,410.0707075
search,21/06/17,30/06/17,PAR,CPT,1,0,27/04/17,55,9,9341.550175
search,14/09/17,27/09/17,PAR,IST,1,0,28/04/17,139,13,2253.463728
search,24/02/18,17/03/18,LYS,MAA,1,0,27/04/17,303,21,7823.861693
search,17/05/17,20/05/17,BER,CGN,3,0,27/04/17,20,3,478.5795164
search,28/04/17,11/05/17,LON,HNL,1,0,27/04/17,1,13,11631.8138
search,20/10/17,20/10/17,LON,MUC,2,0,27/04/17,176,0,923.680809
search,07/02/18,22/02/18,STR,GRU,2,2,27/04/17,286,15,9734.617499
search,23/05/17,13/07/17,JFK,LOS,1,0,28/04/17,25,51,8460.331248
search,29/10/17,10/11/17,FRA,LAS,2,0,27/04/17,185,12,8962.33282
search,28/03/18,17/04/18,DUS,HKT,2,0,27/04/17,335,20,9436.724192
search,17/05/17,20/05/17,TLS,LON,2,0,27/04/17,20,3,882.5470562
search,13/05/17,15/05/17,STR,MIL,1,0,27/04/17,16,2,359.1604105
search,19/08/17,29/08/17,DUS,LHR,1,0,27/04/17,114,10,502.0686243
search,22/09/17,02/10/17,FRA,PMI,1,0,27/04/17,148,10,1253.112736
search,07/11/17,21/11/17,FRA,NYC,1,0,27/04/17,194,14,6198.492311
search,27/06/17,16/07/17,FRA,DEN,1,0,27/04/17,61,19,8087.674238
search,26/07/17,28/07/17,MUC,BUD,1,0,27/04/17,90,2,548.199598
search,16/08/17,18/08/17,STR,AMS,1,0,27/04/17,111,2,509.9539343
search,05/08/17,15/08/17,PAR,SEL,1,0,27/04/17,100,10,8966.161786
search,18/08/17,27/08/17,CDG,LAS,1,0,27/04/17,113,9,8737.006619
search,10/05/17,11/05/17,TLS,PAR,1,0,27/04/17,13,1,585.3951211
search,18/05/17,25/05/17,MUC,LPA,2,1,27/04/17,21,7,3254.711091
search,28/04/17,28/04/17,MOW,FRA,1,0,27/04/17,1,0,2037.639547
search,17/07/17,20/07/17,FRA,ARN,3,0,27/04/17,81,3,1222.506914
search,05/09/17,09/09/17,AMS,BUH,2,0,27/04/17,131,4,1781.998813
search,19/10/17,16/11/17,DUS,ANK,2,0,27/04/17,175,28,2370.699723
search,20/09/17,20/09/17,FRA,NYC,3,0,28/04/17,145,0,6198.492311
search,17/05/17,20/05/17,TLS,PAR,2,0,28/04/17,19,3,585.3951211
search,17/08/17,08/09/17,PAR,ATH,2,0,27/04/17,112,22,2112.758233
search,20/05/17,23/06/17,OSL,NAN,1,0,27/04/17,23,34,15171.96841
search,30/05/17,16/06/17,BER,SAO,1,0,27/04/17,33,17,10253.44744
search,09/05/17,28/05/17,FRA,DPS,2,0,27/04/17,12,19,11930.80475
search,18/05/17,23/05/17,BER,BUD,2,0,27/04/17,21,5,687.6223277
search,03/02/18,24/02/18,FRA,MCO,3,0,27/04/17,282,21,7618.934869
search,27/04/17,29/04/17,ORY,OPO,2,0,27/04/17,0,2,1200.038215
search,27/06/17,30/06/17,PAR,MRS,2,0,27/04/17,61,3,659.767074
search,27/04/17,27/04/17,CGN,IEV,1,0,27/04/17,0,0,1650.347099
search,01/07/17,09/07/17,LIS,HAM,1,0,27/04/17,65,8,2198.05822
search,07/06/17,11/06/17,LYS,AMS,2,0,27/04/17,41,4,738.4773623
search,20/05/17,23/05/17,HAM,LON,2,0,27/04/17,23,3,725.6551971
search,04/05/17,19/05/17,DUS,SAW,1,0,28/04/17,6,15,2073.213213
search,20/06/17,04/07/17,NCE,TLV,2,0,27/04/17,54,14,2732.934904
search,27/04/17,05/05/17,LON,LYS,1,0,27/04/17,0,8,748.6578648
search,01/06/17,01/06/17,AGP,FRA,1,0,27/04/17,35,0,1817.757079
search,29/05/17,29/05/17,BUD,BER,1,0,27/04/17,32,0,687.6223277
search,02/10/17,25/10/17,PAR,OPO,2,0,27/04/17,158,23,1208.054213
search,26/07/17,26/07/17,PAR,BER,2,0,27/04/17,90,0,878.2979898
search,03/12/17,03/12/17,PAR,IST,1,0,27/04/17,220,0,2253.463728
search,03/05/17,03/05/17,PAR,LAX,1,0,28/04/17,5,0,9104.903098
search,17/06/17,17/06/17,NCE,FRA,1,0,27/04/17,51,0,711.7330857
search,20/05/17,27/05/17,MUC,AYT,2,0,27/04/17,23,7,1993.307011
search,16/05/17,26/05/17,FRA,EDI,2,0,27/04/17,19,10,1022.97733
search,18/09/17,17/10/17,FRA,YTO,1,0,27/04/17,144,29,6328.349857
search,05/09/17,18/10/17,MXP,ALG,4,2,27/04/17,131,43,1094.184934
search,19/05/17,03/06/17,STR,UIO,1,0,28/04/17,21,15,9838.496619
search,14/05/17,15/05/17,MUC,CPH,1,0,27/04/17,17,1,810.56224
search,17/08/17,16/09/17,BER,CAI,1,0,27/04/17,112,30,2890.644636
search,30/04/17,21/05/17,CDG,HKT,2,2,27/04/17,3,21,9769.251856
search,28/05/17,04/06/17,PAR,IST,1,0,27/04/17,31,7,2253.463728
search,28/06/17,30/06/17,MRS,PMI,1,0,27/04/17,62,2,473.0242476
search,17/05/17,24/05/17,MUC,AGP,2,0,27/04/17,20,7,1855.373263
search,02/07/17,09/07/17,MUC,PMI,2,0,27/04/17,66,7,1218.122503
search,18/07/17,21/07/17,DUS,HEL,3,0,27/04/17,82,3,1508.459856
search,15/02/18,22/02/18,NCE,LIS,2,0,27/04/17,294,7,1473.944553
search,09/11/17,16/11/17,BER,MCO,1,0,28/04/17,195,7,7839.47097
search,15/09/17,01/10/17,FRA,XMN,1,0,28/04/17,140,16,9224.163533
search,05/09/17,05/02/18,BRU,MEX,1,0,27/04/17,131,153,9247.953652
search,02/07/17,05/07/17,MUC,VIE,2,0,27/04/17,66,3,339.2231125
search,17/05/17,22/05/17,DUS,ALC,1,0,28/04/17,19,5,1545.45814
search,25/07/17,25/07/17,AMS,GLA,2,0,27/04/17,89,0,720.4682074
search,19/04/18,19/04/18,HKG,FRA,3,0,27/04/17,357,0,9171.062513
search,03/08/17,17/08/17,DUS,ALC,1,0,28/04/17,97,14,1545.45814
search,14/06/17,12/08/17,BER,ATH,2,0,27/04/17,48,59,1814.513556
search,24/06/17,01/07/17,HAM,PMI,3,0,27/04/17,58,7,1658.78585
search,25/08/17,09/09/17,DUS,OVB,2,0,27/04/17,120,15,4838.931226
search,25/06/17,29/07/17,SXF,ADB,1,0,28/04/17,58,34,1888.194127
search,17/05/17,20/05/17,VIE,OPO,1,0,28/04/17,19,3,2112.996017
search,22/06/17,06/07/17,AMS,MIA,1,0,27/04/17,56,14,7449.872431
search,19/06/17,21/06/17,BER,AMS,2,0,27/04/17,53,2,577.3554835
search,08/06/17,15/06/17,FRA,LAX,1,0,27/04/17,42,7,9321.263736
search,26/08/17,31/08/17,HAM,PMI,2,0,27/04/17,121,5,1658.78585
search,22/05/17,26/05/17,MUC,BCN,3,0,27/04/17,25,4,1094.232005
search,21/06/17,05/07/17,STR,MAN,1,0,27/04/17,55,14,953.3586096
search,03/05/17,06/05/17,FRA,BCN,1,0,27/04/17,6,3,1093.536647
search,10/08/17,01/09/17,FRA,MNL,2,2,27/04/17,105,22,10297.10669
search,03/05/17,05/05/17,TXL,MUC,2,0,27/04/17,6,2,479.995499
search,18/10/17,20/10/17,SXF,OSL,1,0,27/04/17,174,2,881.0301217
search,06/07/17,13/07/17,CGN,LAS,1,0,27/04/17,70,7,8812.127206
search,02/09/17,29/09/17,PAR,DPS,1,0,27/04/17,128,27,12395.33746
search,18/09/17,18/10/17,PAR,OPO,1,0,28/04/17,143,30,1208.054213
search,02/05/17,04/05/17,TLS,CDG,2,0,27/04/17,5,2,605.1465955
search,25/05/17,05/06/17,BCN,TYO,3,2,28/04/17,27,11,10425.8281
search,01/10/17,08/10/17,GVA,HKG,4,0,27/04/17,157,7,9524.465988
search,17/07/17,13/08/17,GVA,PHL,1,0,27/04/17,81,27,6355.894893
search,20/09/17,22/09/17,LIS,OPO,2,0,27/04/17,146,2,277.4298327
search,09/08/17,11/08/17,LYS,VCE,1,0,27/04/17,104,2,564.2780708
search,25/08/17,30/08/17,MRS,LON,4,0,27/04/17,120,5,1002.216316
search,24/06/17,13/07/17,NCE,PPT,1,0,27/04/17,58,19,16388.10053
search,18/11/17,28/11/17,PAR,BER,1,0,27/04/17,205,10,878.2979898
search,28/09/17,12/10/17,PAR,BOG,2,0,27/04/17,154,14,8628.324359
search,14/09/17,21/09/17,PAR,EDI,1,0,27/04/17,140,7,874.0123386
search,14/11/17,18/11/17,PAR,STO,2,0,28/04/17,200,4,1544.771794
search,05/10/17,17/10/17,CDG,DPS,3,2,27/04/17,161,12,12377.40925
search,17/05/17,20/05/17,GVA,LON,5,0,28/04/17,19,3,748.5209936
search,06/07/17,09/07/17,GVA,VCE,2,0,27/04/17,70,3,485.5721289
search,07/05/17,10/10/17,MUC,STO,1,0,27/04/17,10,156,1287.395353
search,20/09/17,03/10/17,PAR,GLA,2,1,27/04/17,146,13,905.2807281
search,27/05/17,03/06/17,LYS,CAI,1,0,28/04/17,29,7,2859.611519
search,03/12/17,10/12/17,MUC,ALC,1,0,27/04/17,220,7,1486.532699
search,09/08/17,21/08/17,FRA,IZM,1,0,27/04/17,104,12,1955.995501
search,09/11/17,23/11/17,DUS,AYT,2,0,27/04/17,196,14,2471.043938
search,14/09/17,18/09/17,DUS,HAM,2,0,27/04/17,140,4,340.3523864
search,06/10/17,25/10/17,ZRH,MUC,3,1,27/04/17,162,19,265.1209237
search,18/05/17,26/05/17,DUS,MIA,2,0,27/04/17,21,8,7604.276322
search,28/06/17,30/06/17,HAM,VIE,3,0,27/04/17,62,2,749.8505842
search,04/07/17,18/07/17,FRA,SFO,3,0,28/04/17,67,14,9134.959128
search,03/05/17,10/05/17,STR,TCI,1,0,27/04/17,6,7,3125.476241
search,23/09/17,21/10/17,FRA,LIS,3,0,27/04/17,149,28,1874.00319
search,30/04/17,03/05/17,CMN,ORY,1,0,27/04/17,3,3,1897.052095
search,17/05/17,20/05/17,PAR,AMS,2,0,27/04/17,20,3,430.4238537
search,08/05/17,11/05/17,NCE,VCE,2,0,27/04/17,11,3,448.4273149
search,31/05/17,07/06/17,PAR,DXB,1,0,27/04/17,34,7,5249.665515
search,23/09/17,09/10/17,PAR,HAN,2,1,28/04/17,148,16,9197.491229
search,14/09/17,13/10/17,TLS,ALG,2,0,28/04/17,139,29,786.391646
search,19/09/17,27/09/17,ORY,OPO,2,0,27/04/17,145,8,1200.038215
search,01/06/17,03/06/17,PAR,LIS,1,0,27/04/17,35,2,1447.103771
search,13/09/17,07/11/17,HAM,ESB,2,0,28/04/17,138,55,2286.326451
search,15/05/17,20/05/17,CGN,IST,2,0,27/04/17,18,5,2014.63084
search,05/08/17,12/08/17,MUC,SIN,3,0,27/04/17,100,7,10057.877
search,15/11/17,18/11/17,CGN,OPO,2,0,27/04/17,202,3,1609.985027
search,05/09/17,08/09/17,DUS,MAD,4,0,27/04/17,131,3,1439.169722
search,26/10/17,09/11/17,CGN,AYT,3,0,27/04/17,182,14,2440.354095
search,20/05/17,20/05/17,LYS,AYT,1,0,27/04/17,23,0,2339.333525
search,07/12/17,14/12/17,PAR,DXB,2,0,28/04/17,223,7,5249.665515
search,12/10/17,19/10/17,DUS,BCN,2,0,28/04/17,167,7,1166.14992
search,05/05/17,05/05/17,BER,DUS,2,0,27/04/17,8,0,475.7855288
search,12/07/17,11/08/17,IEV,STO,1,0,27/04/17,76,30,1265.713701
search,28/04/17,28/04/17,TXL,AYT,1,0,27/04/17,1,0,2205.829031
search,03/05/17,03/05/17,SAW,STR,1,0,27/04/17,6,0,1800.029721
search,08/07/17,22/07/17,MAD,NYC,1,0,27/04/17,72,14,5775.285821
search,23/08/17,01/09/17,CGN,NYC,2,0,27/04/17,118,9,6054.324759
search,05/07/17,08/07/17,FRA,PAR,2,0,27/04/17,69,3,467.8934024
search,09/01/18,14/01/18,CGN,VIE,2,0,27/04/17,257,5,742.8796719
search,26/08/17,30/09/17,FRA,AYT,3,0,28/04/17,120,35,2291.833701
search,02/05/17,04/05/17,MUC,LON,1,0,27/04/17,5,2,923.680809
search,16/05/17,20/05/17,HAM,STO,1,0,27/04/17,19,4,804.1223873
search,12/09/17,05/10/17,MRS,DEL,1,0,27/04/17,138,23,6465.441478
search,24/09/17,24/09/17,CDG,LAX,4,2,27/04/17,150,0,9103.05593
search,27/08/17,01/10/17,CDG,MAA,4,1,28/04/17,121,35,8021.559926
search,12/06/17,12/06/17,BER,IST,1,0,28/04/17,45,0,1736.01118
search,15/02/18,07/03/18,STR,CMB,1,0,27/04/17,294,20,7995.615022
search,31/05/17,05/06/17,PAR,TLS,2,0,27/04/17,34,5,585.3951211
search,08/11/17,23/11/17,PAR,DPS,2,0,27/04/17,195,15,12395.33746
search,08/09/17,15/09/17,PAR,TLV,2,0,28/04/17,133,7,3291.004608
search,09/05/17,17/05/17,BER,MAD,2,0,28/04/17,11,8,1856.007968
search,01/05/17,03/05/17,FRA,BCN,1,0,27/04/17,4,2,1093.536647
search,05/06/17,08/06/17,DUS,OPO,4,0,27/04/17,39,3,1623.119866
search,02/10/17,05/10/17,HAM,LON,4,0,28/04/17,157,3,725.6551971
search,10/05/17,10/05/17,MUC,GVA,2,0,27/04/17,13,0,487.8840555
search,01/11/17,01/11/17,HAM,LIS,4,0,27/04/17,188,0,2198.05822
search,09/05/17,09/05/17,MAD,DUS,1,0,27/04/17,12,0,1439.169722
search,29/06/17,13/07/17,FRA,PHX,1,0,27/04/17,63,14,9048.952013
search,26/06/17,30/06/17,LYS,EDI,1,0,27/04/17,60,4,1274.738205
search,18/08/17,18/08/17,MUC,NYC,1,0,27/04/17,113,0,6491.781274
search,18/08/17,23/08/17,BER,MOW,1,0,28/04/17,112,5,1613.656967
search,06/06/17,06/07/17,MUC,YEA,1,0,27/04/17,40,30,7570.904097
search,04/05/17,07/05/17,BER,PMI,1,0,27/04/17,7,3,1658.215308
search,11/09/17,17/09/17,FRA,DFW,2,1,28/04/17,136,6,8256.988051
search,09/06/17,17/06/17,NCE,BKK,2,1,27/04/17,43,8,9235.575862
search,17/05/17,21/05/17,CGN,AYT,1,0,27/04/17,20,4,2440.354095
search,28/04/17,28/04/17,PAR,TLS,1,0,27/04/17,1,0,585.3951211
search,26/07/17,04/08/17,MUC,PPT,2,0,27/04/17,90,9,16198.44828
search,25/04/17,28/04/17,FRA,HEL,1,0,24/04/17,1,3,1537.842388
search,15/05/17,25/05/17,FRA,AGP,1,0,24/04/17,21,10,1817.757079
search,26/04/17,28/04/17,TXL,MUC,1,0,25/04/17,1,2,479.995499
search,09/05/17,12/05/17,FRA,SIN,1,0,24/04/17,15,3,10279.67314
search,15/09/17,15/09/17,PMI,STR,7,0,24/04/17,144,0,1139.878839
search,29/06/17,06/07/17,DUS,FCO,2,0,25/04/17,65,7,1134.647137
search,25/06/17,08/07/17,LIM,FRA,1,0,25/04/17,61,13,10723.85937
search,23/06/17,23/06/17,PAR,PRG,2,0,25/04/17,59,0,881.9973441
search,04/07/17,18/07/17,BER,CHI,1,0,24/04/17,71,14,7087.160306
search,20/05/17,03/06/17,MUC,DUR,1,0,24/04/17,26,14,8881.310105
search,18/05/17,23/05/17,MUC,NCE,1,0,24/04/17,24,5,623.5527761
search,11/03/18,07/04/18,STR,BKK,2,2,24/04/17,321,27,8981.043368
search,26/09/17,10/10/17,CDG,TLV,1,0,24/04/17,155,14,3284.433128
search,08/05/17,08/05/17,FRA,MUC,1,0,25/04/17,13,0,300.6196866
search,29/04/17,14/05/17,PAR,ATH,1,0,24/04/17,5,15,2112.758233
search,21/09/17,26/09/17,MXP,PAR,1,0,24/04/17,150,5,599.2108072
search,26/04/17,03/05/17,PAR,CAI,1,0,24/04/17,2,7,3209.384766
search,16/08/17,27/09/17,PAR,CAI,4,2,25/04/17,113,42,3209.384766
search,30/04/17,30/04/17,STR,IST,1,0,24/04/17,6,0,1768.314752
search,26/04/17,26/04/17,CGN,BER,1,0,24/04/17,2,0,478.5795164
search,31/10/17,31/10/17,DUS,SFO,1,0,25/04/17,189,0,8948.709869
search,06/07/17,26/07/17,ZRH,TYO,2,2,24/04/17,73,20,9578.159705
search,27/04/17,01/05/17,STR,IST,2,0,24/04/17,3,4,1768.314752
search,17/05/17,20/05/17,CGN,BER,2,0,24/04/17,23,3,478.5795164
search,14/02/18,27/02/18,FRA,BKK,2,3,24/04/17,296,13,8999.532145
search,01/05/17,08/05/17,ORY,OPO,2,0,24/04/17,7,7,1200.038215
search,25/01/18,27/01/18,MRS,YMQ,1,0,24/04/17,276,2,6012.115055
